id,title,lat,lon,street,zip,city,plug,open,parking,network,payment_text,operator,access,electricity_mix,charge_type,payment_mode,payment_RFID,payment_OTHERS,imga,img,info,payment_APP,payment_PLUG-N-CHARGE,times,payment_CREDIT-CARD,payment_DEBIT-CARD
68847,Ladestation Moseler Allee 1*32,50.78608200,12.48881600,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68848,Ladestation Moseler Allee 1*33,50.78627700,12.48961900,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68849,Ladestation Moseler Allee 1*34,50.78627300,12.48975900,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68850,Ladestation Moseler Allee 1*28,50.78628300,12.48993800,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68851,Ladestation Moseler Allee 1*27,50.78627700,12.49011600,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68852,Ladestation Moseler Allee 1*26,50.78628100,12.49015200,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68853,Ladestation Moseler Allee 1*25,50.78657200,12.49102700,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68854,Ladestation Moseler Allee 1*24,50.78657100,12.49109800,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68855,Ladestation Moseler Allee 1*20,50.78657500,12.49117000,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68856,Ladestation Moseler Allee 1*23,50.78657200,12.49123800,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68857,Ladestation Moseler Allee 1*21,50.78657200,12.49129000,Moseler Allee 1,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68858,Ladestation Schubertstraße*1,50.74490500,12.47863900,Schubertstraße,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68859,Ladestation Schubertstraße*3,50.74486100,12.47867200,Schubertstraße,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68860,Ladestation Schubertstraße*2,50.74481800,12.47869600,Schubertstraße,08058,Zwickau,0,1.0,,,,VW Group Charging GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,,1.0,,,,,,,,
68861,Ladestation Lennéstraße 1*6,51.04496516,13.75624130,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68862,Ladestation Lennéstraße 1*1,51.04482098,13.75659535,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68863,Ladestation Lennéstraße 1*9,51.04488135,13.75644653,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68864,Ladestation Lennéstraße 1*8,51.04502131,13.75606834,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68865,Ladestation Lennéstraße 1*7,51.04485437,13.75652163,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68866,Ladestation Lennéstraße 1*10,51.04498759,13.75616490,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68867,Ladestation Lennéstraße 1*5,51.04491457,13.75636200,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68868,Ladestation Lennéstraße 1*4,51.04494250,13.75629102,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68869,Ladestation Lennéstraße 1*2,51.04477734,13.75669985,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68870,Ladestation Lennéstraße 1*3,51.04474738,13.75678228,Lennéstraße 1,01069,Dresden,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68871,Ladestation Glauchauer Straße 40*7,50.78872200,12.49261200,Glauchauer Straße 40,08058,Zwickau,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68872,Ladestation Glauchauer Straße 40*6,50.78872200,12.49261200,Glauchauer Straße 40,08058,Zwickau,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68873,Ladestation Glauchauer Straße 40*5,50.78872200,12.49261200,Glauchauer Straße 40,08058,Zwickau,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68874,Ladestation Glauchauer Straße 40*4,50.78872200,12.49261200,Glauchauer Straße 40,08058,Zwickau,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68875,Ladestation Glauchauer Straße 40*3,50.78872200,12.49261200,Glauchauer Straße 40,08058,Zwickau,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68876,Ladestation Glauchauer Straße 40*2,50.78872200,12.49261200,Glauchauer Straße 40,08058,Zwickau,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68877,Ladestation Glauchauer Straße 40*1,50.78872200,12.49261200,Glauchauer Straße 40,08058,Zwickau,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68878,Ladestation Berliner Ring 2*103,52.43574000,10.74687700,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68879,Ladestation Berliner Ring 2*86,52.43566600,10.74499800,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68880,Ladestation Berliner Ring 2*104,52.43560400,10.74326200,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68881,Ladestation Berliner Ring 2*105,52.43587900,10.74624800,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68882,Ladestation Berliner Ring 2*106,52.43562600,10.74343800,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68883,Ladestation Berliner Ring 2*107,52.43569100,10.74603400,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68884,Ladestation Berliner Ring 2*108,52.43564900,10.74515000,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68885,Ladestation Berliner Ring 2*109,52.43584800,10.74692200,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68886,Ladestation Berliner Ring 2*110,52.43575000,10.74482400,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68887,Ladestation Berliner Ring 2*111,52.43587500,10.74718000,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68888,Ladestation Berliner Ring 2*112,52.43578200,10.74623500,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68889,Ladestation Berliner Ring 2*113,52.43545900,10.74519600,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68890,Ladestation Berliner Ring 2*114,52.43591800,10.74664600,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68891,Ladestation Berliner Ring 2*115,52.43580900,10.74544600,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68892,Ladestation Berliner Ring 2*102,52.43585500,10.74591200,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68893,Ladestation Berliner Ring 2*101,52.43561500,10.74441200,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68894,Ladestation Berliner Ring 2*100,52.43571500,10.74442400,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68895,Ladestation Berliner Ring 2*87,52.43565000,10.74373400,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68896,Ladestation Berliner Ring 2*88,52.43594400,10.74690000,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68897,Ladestation Berliner Ring 2*89,52.43568300,10.74405200,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68898,Ladestation Berliner Ring 2*90,52.43552300,10.74413100,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68899,Ladestation Berliner Ring 2*91,52.43546900,10.74440800,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68900,Ladestation Berliner Ring 2*92,52.43555100,10.74446300,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68901,Ladestation Berliner Ring 2*93,52.43548000,10.74373700,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68902,Ladestation Berliner Ring 2*94,52.43552600,10.74503200,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68903,Ladestation Berliner Ring 2*95,52.43569300,10.74678000,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68904,Ladestation Berliner Ring 2*96,52.43545200,10.74422900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68905,Ladestation Berliner Ring 2*97,52.43571100,10.74695600,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68906,Ladestation Berliner Ring 2*98,52.43537300,10.74424900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68907,Ladestation Berliner Ring 2*99,52.43554900,10.74367700,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68908,Ladestation Berliner Ring 2*116,52.43558200,10.74411900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68909,Ladestation Berliner Ring 2*135,52.43532900,10.74374000,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68910,Ladestation Berliner Ring 2*134,52.43539100,10.74442600,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68911,Ladestation Berliner Ring 2*136,52.43560800,10.74680300,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68912,Ladestation Berliner Ring 2*137,52.43564900,10.74723300,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68913,Ladestation Berliner Ring 2*138,52.43573100,10.74721400,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68914,Ladestation Berliner Ring 2*139,52.43556200,10.74629300,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68915,Ladestation Berliner Ring 2*140,52.43576600,10.74694900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68916,Ladestation Berliner Ring 2*141,52.43576700,10.74601300,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68917,Ladestation Berliner Ring 2*147,52.43570500,10.74625800,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68918,Ladestation Berliner Ring 2*146,52.43548100,10.74541600,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68919,Ladestation Berliner Ring 2*145,52.43596000,10.74711600,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68920,Ladestation Berliner Ring 2*144,52.43554200,10.74610900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68921,Ladestation Berliner Ring 2*143,52.43540300,10.74371800,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68922,Ladestation Berliner Ring 2*142,52.43564300,10.74627000,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68923,Ladestation Berliner Ring 2*133,52.43562600,10.74608900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68924,Ladestation Berliner Ring 2*132,52.43575000,10.74676500,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68925,Ladestation Berliner Ring 2*131,52.43562500,10.74698300,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68926,Ladestation Berliner Ring 2*118,52.43583200,10.74674200,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68927,Ladestation Berliner Ring 2*119,52.43570400,10.74536100,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68928,Ladestation Berliner Ring 2*120,52.43579600,10.74719900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68929,Ladestation Berliner Ring 2*121,52.43522150,10.74335656,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68930,Ladestation Berliner Ring 2*122,52.43523131,10.74346578,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68931,Ladestation Berliner Ring 2*123,52.43527710,10.74365464,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68932,Ladestation Berliner Ring 2*124,52.43529018,10.74389715,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68933,Ladestation Berliner Ring 2*125,52.43531635,10.74418257,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68934,Ladestation Berliner Ring 2*126,52.43532943,10.74440362,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68935,Ladestation Berliner Ring 2*127,52.43536867,10.74462467,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68936,Ladestation Berliner Ring 2*128,52.43538175,10.74486718,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68937,Ladestation Berliner Ring 2*129,52.43537521,10.74505604,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68938,Ladestation Berliner Ring 2*130,52.43542100,10.74524491,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68939,Ladestation Berliner Ring 2*117,52.43540628,10.74545977,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68940,Ladestation Berliner Ring 2*85,52.43542807,10.74559673,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68941,Ladestation Berliner Ring 2*42,52.43544716,10.74586163,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68942,Ladestation Berliner Ring 2*27,52.43546025,10.74593248,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68943,Ladestation Berliner Ring 2*30,52.43547660,10.74609989,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68944,Ladestation Berliner Ring 2*29,52.43548314,10.74627266,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68945,Ladestation Berliner Ring 2*28,52.43549295,10.74646689,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68946,Ladestation Berliner Ring 2*26,52.43551911,10.74672549,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68947,Ladestation Berliner Ring 2*25,52.43554201,10.74697872,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68948,Ladestation Berliner Ring 2*24,52.43556490,10.74723196,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68949,Ladestation Berliner Ring 2*23,52.44210000,10.78134500,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68950,Ladestation Berliner Ring 2*31,52.44208100,10.78149300,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68951,Ladestation Berliner Ring 2*32,52.44205300,10.78170900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68952,Ladestation Berliner Ring 2*33,52.44203800,10.78188700,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68953,Ladestation Berliner Ring 2*41,52.44202100,10.78207900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68954,Ladestation Berliner Ring 2*40,52.44200600,10.78220900,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68955,Ladestation Berliner Ring 2*39,52.44199100,10.78236100,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68956,Ladestation Berliner Ring 2*38,52.44196700,10.78270000,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68957,Ladestation Berliner Ring 2*37,52.44196700,10.78262200,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
68958,Ladestation Berliner Ring 2*36,52.44195600,10.78276200,Berliner Ring 2,38440,Wolfsburg,0,1.0,,,,VW Kraftwerk GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
